date,campaign_name,adset_name,ad_name,spend,impressions,reach,clicks,ctr,inline_link_click_ctr,cpm,installs,video_3s,cost_per_install,quality_ranking,engagement_rate_ranking,conversion_rate_ranking
2026-06-28,Cardia_Global_Auto_Roas_290626_All_Creative,,,209921,3602,3356,77,2.137701,2.137701,58279.01166,20,1224,,UNKNOWN,UNKNOWN,UNKNOWN
2026-06-28,Cardia_Auto_Roas_290626_South-US,,,287708,624,529,130,20.833333,22.275641,461070.512821,19,56,,UNKNOWN,UNKNOWN,UNKNOWN
2026-06-29,Cardia_Adr_India_Install_Cpi_21062026,,,0,0,0,0,,,,1,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-06-29,Cardia_Adr_India_Install_Roas_230626,,,0,0,0,0,,,,2,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-06-29,Cardia_Global_Value_Roas_260626_All,,,601097,2041,1865,285,13.963743,14.404704,294511.024008,62,223,,UNKNOWN,UNKNOWN,UNKNOWN
2026-06-29,Cardia_Global_Value_Install_260626_All,,,0,0,0,0,,,,1,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-06-29,Cardia_Global_Value_Install_260626_Diabetes,,,0,0,0,0,,,,1,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-06-29,Cardia_Roas_India_280626_Mass,,,495191,5059,3718,479,9.468274,10.001977,97883.178494,176,215,,UNKNOWN,UNKNOWN,UNKNOWN
2026-06-29,Cardia_Global_Auto_Roas_280626_All,,,715906,4376,3390,392,8.957952,9.52925,163598.263254,93,77,,UNKNOWN,UNKNOWN,UNKNOWN
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,,,700790,6584,4926,346,5.255164,5.604496,106438.335358,81,1137,,UNKNOWN,UNKNOWN,UNKNOWN
2026-06-29,Cardia_Global_Auto_Roas_290626_All_Creative,,,847477,16551,14164,315,1.903208,1.96967,51203.975591,145,5976,,UNKNOWN,UNKNOWN,UNKNOWN
2026-06-29,Cardia_Auto_Roas_290626_South-US,,,804500,1191,936,336,28.211587,30.310663,675482.787573,60,4,,UNKNOWN,UNKNOWN,UNKNOWN
2026-06-30,Cardia_Global_Value_Roas_260626_All,,,503629,2957,2427,247,8.353061,8.792695,170317.551573,57,147,,UNKNOWN,UNKNOWN,UNKNOWN
2026-06-30,Cardia_Roas_India_280626_Mass,,,682840,7978,5558,809,10.140386,10.604161,85590.373527,227,222,,UNKNOWN,UNKNOWN,UNKNOWN
2026-06-30,Cardia_Global_Auto_Roas_280626_All,,,669207,5965,4669,423,7.091366,7.510478,112188.935457,85,30,,UNKNOWN,UNKNOWN,UNKNOWN
2026-06-30,Cardia_Global_Auto_Roas_280626_Diabetes,,,645854,2276,1746,256,11.247803,12.434095,283767.135325,64,286,,UNKNOWN,UNKNOWN,UNKNOWN
2026-06-30,Cardia_Global_Auto_Roas_290626_All_Creative,,,668151,13959,12688,207,1.482914,1.547389,47865.248227,107,5162,,UNKNOWN,UNKNOWN,UNKNOWN
2026-06-30,Cardia_Auto_Roas_290626_South-US,,,249638,349,283,107,30.659026,33.524355,715295.12894,18,1,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-01,Cardia_Global_Value_Roas_260626_All,,,4270,66,59,9,13.636364,13.636364,64696.969697,1,3,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-01,Cardia_Roas_India_280626_Mass,,,653336,6957,5336,726,10.435533,11.024867,93910.593647,238,80,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-01,Cardia_Global_Auto_Roas_280626_All,,,755789,5058,4350,575,11.36813,11.842626,149424.476078,126,24,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-01,Cardia_Global_Auto_Roas_280626_Diabetes,,,24301,55,52,9,16.363636,18.181818,441836.363636,5,5,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-01,Cardia_Global_Auto_Roas_290626_All_Creative,,,634068,10464,9553,229,2.188456,2.236239,60595.183486,77,3585,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-01,Cardia_Global_Auto_Roas_010726_Diabetes,,,87318,449,395,56,12.47216,13.363029,194472.160356,9,79,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-01,Cardia_South-Africa+Nigeria_Auto_Roas_010726,,,190069,1086,794,95,8.747698,9.300184,175017.495396,7,259,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-01,Cardia_Africa_Auto_Roas_010726_Diabetes,,,612257,2828,2094,734,25.954738,28.288543,216498.231966,110,310,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-01,Cardia_India_Auto_Roas_010726_Diabetes,,,221819,574,468,22,3.832753,4.529617,386444.250871,2,111,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-01,Cardia_India_Auto_Roas_010726_All_Creative,,,786919,15930,13305,925,5.806654,6.283741,49398.556183,184,4127,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-01,Cardia_US_Auto_Roas_010726_All_Creative,,,225139,217,214,3,1.382488,0.921659,1037506.912442,,92,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-01,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,,,565696,11134,9904,264,2.371116,2.487875,50807.97557,90,3975,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-01,Cardia_India_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,,,536642,13944,11254,555,3.980207,4.259897,38485.513483,189,2261,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-01,Cardia_Global_Auto_Roas_010726_All,,,565272,6644,5571,338,5.087297,5.358218,85080.072246,85,87,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-01,Cardia_India_Auto_Roas_010726_Creative_ Man_celebrating_World_Cup_goal_202606232334_clean,,,533357,8346,6279,506,6.062785,6.805655,63905.703331,127,148,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-01,Cardia_South-Africa+Nigeria_Auto_Roas_010726_Dup,,,124266,577,444,79,13.691508,14.558059,215365.684575,10,176,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-02,Cardia_Roas_India_280626_Mass,,,267560,2093,1799,307,14.667941,15.432394,127835.642618,110,22,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-02,Cardia_Global_Auto_Roas_280626_All,,,256625,2098,1889,204,9.723546,10.390848,122318.875119,35,7,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-02,Cardia_Global_Auto_Roas_280626_Diabetes,,,0,0,0,0,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,,,206129,2956,2733,104,3.518268,3.585927,69732.40866,35,1113,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-02,Cardia_Africa_Auto_Roas_010726_Diabetes,,,0,0,0,0,,,,3,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-02,Cardia_India_Auto_Roas_010726_All_Creative,,,692687,15214,12225,887,5.830156,6.395425,45529.57802,214,3195,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,,,466005,8131,7523,268,3.296028,3.382118,57312.138728,87,3100,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-02,Cardia_India_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,,,495123,26304,20284,583,2.216393,2.360858,18823.106752,178,303,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-02,Cardia_Global_Auto_Roas_010726_All,,,180267,3004,2632,101,3.362184,3.528629,60008.988016,17,13,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-02,Cardia_India_Auto_Roas_010726_Creative_ Man_celebrating_World_Cup_goal_202606232334_clean,,,0,0,0,0,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-02,Cardia_South-Africa+Nigeria_Auto_Roas_010726_Dup,,,0,0,0,0,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-02,Cardia_India_Auto_Roas_020726_Creative_ Man_celebrating_World_Cup_goal_202606232334_clean,,,95845,4443,3734,117,2.633356,2.813414,21572.135944,28,32,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-02,Cardia_Global_Auto_Roas_020726_All,,,213391,11804,10589,124,1.050491,1.04202,18077.854964,51,2964,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-02,Cardia_SEA_Auto_Roas_020726_All,,,203396,3922,3474,144,3.671596,3.799082,51860.27537,51,1027,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-02,Cardia_Africa_Auto_Roas_020726_All_Creative,,,224536,14060,12140,186,1.322902,1.315789,15969.843528,101,3943,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_Roas_India_280626_Mass,,,0,0,0,0,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_Global_Auto_Roas_290626_All_Creative,,,0,0,0,0,,,,1,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_Africa_Auto_Roas_010726_Diabetes,,,0,0,0,0,,,,2,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_India_Auto_Roas_010726_All_Creative,,,199270,6803,5703,339,4.983096,5.13009,29291.489049,82,1163,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,,,92573,1735,1621,54,3.112392,2.997118,53356.195965,18,695,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_India_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,,,115469,9169,8132,182,1.984949,2.050387,12593.412586,47,45,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_Global_Auto_Roas_020726_All,,,65394,6687,6101,55,0.822491,0.777628,9779.273217,35,1687,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_SEA_Auto_Roas_020726_All,,,63010,1254,1121,48,3.827751,3.907496,50247.208931,20,343,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_Africa_Auto_Roas_020726_All_Creative,,,56600,5986,5325,44,0.735048,0.65152,9455.395924,21,1591,,UNKNOWN,UNKNOWN,UNKNOWN
