date,campaign_name,adset_name,ad_name,spend,impressions,reach,clicks,ctr,inline_link_click_ctr,cpm,installs,video_3s,cost_per_install,quality_ranking,engagement_rate_ranking,conversion_rate_ranking,currency
2026-07-07,Say_Global_Bidding_Install_060726_All_Ads3,Say_Global_Auto_Install_060726_All,Say_Global_Auto_Install_050726_All_SAYA_S3_UGC_H1_US_META_clean,168,8,8,0,0,,21000,,2,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-07,Say_Global_Bidding_Install_060726_All_Ads3,Say_Global_Auto_Install_060726_All,Say_Global_Auto_Install_050726_All_SAYA_S7_SKIT_H2_US_META_clean,92,20,20,0,0,,4600,,2,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-07,Say_Global_Bidding_Install_060726_All_Ads3,Say_Global_Auto_Install_060726_All,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,49,13,13,0,0,,3769.230769,,2,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-07,Say_Global_Bidding_Install_060726_All_Ads3,Say_Global_Auto_Install_060726_All,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,28,12,12,0,0,,2333.333333,,,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-07,Say_Global_Bidding_Install_060726_All_Ads2_3Adcreative,Say_Global_Auto_Install_060726_All,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,68,6,6,0,0,,11333.333333,,1,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-07,Say_Global_Bidding_Install_060726_All_Ads2_3Adcreative,Say_Global_Auto_Install_060726_All,Say_Global_Auto_Install_050726_All_SAYA_S7_SKIT_H2_US_META_clean,173,22,22,0,0,,7863.636364,,1,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-07,Say_Global_Bidding_Install_060726_All_Ads2_3Adcreative,Say_Global_Auto_Install_060726_All,Say_Global_Auto_Install_050726_All_SAYA_S3_UGC_H1_US_META_clean,16,2,2,0,0,,8000,,1,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-07,Say_Global_Auto_Install_060726_All_Ads4,Say_Global_Auto_Install_060726_All,Say_Global_Auto_Install_050726_All_SAYA_S1_UGC_H1_US_META_clean,63328,4187,3878,73,1.743492,1.695725,15124.910437,34,869,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-07,Say_Global_Auto_Install_060726_All_Ads4,Say_Global_Auto_Install_060726_All,Say_Global_Auto_Install_050726_All_SAYA_S3_UGC_H1_US_META_clean,1930,138,134,1,0.724638,0.724638,13985.507246,2,30,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-07,Say_Global_Auto_Install_060726_All_Ads4,Say_Global_Auto_Install_060726_All,Say_Global_Auto_Install_050726_All_SAYA_S7_SKIT_H2_US_META_clean,12349,1595,1478,10,0.626959,0.626959,7742.319749,7,211,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-07,Say_Global_Auto_Install_060726_All_Ads4,Say_Global_Auto_Install_060726_All,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,7167,751,678,15,1.997337,1.997337,9543.275632,9,17,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-06,Cardia_Global_Auto_Roas_060726_All,Cardia_Global_Auto_Roas_060726_All,Cardia_Global_Auto_Roas_060726_All_CAR_A6_UGC_CL02_US_clean,4.92,9908,9570,30,0.302786,0.242229,0.496568,8,1934,,UNKNOWN,UNKNOWN,UNKNOWN,USD
2026-07-06,Cardia_Global_Auto_Roas_060726_All,Cardia_Global_Auto_Roas_060726_All,Cardia_Global_Auto_Roas_060726_All_ CAR_A1_UGC_CL06_US_clean,0.16,95,94,2,2.105263,2.105263,1.684211,,36,,UNKNOWN,UNKNOWN,UNKNOWN,USD
2026-07-07,Cardia_Global_Auto_Roas_060726_All,Cardia_Global_Auto_Roas_060726_All,Cardia_Global_Auto_Roas_060726_All_CAR_A6_UGC_CL02_US_clean,10.77,15086,13980,114,0.755668,0.702638,0.713907,46,3644,,UNKNOWN,UNKNOWN,UNKNOWN,USD
2026-07-07,Cardia_Global_Auto_Roas_060726_All,Cardia_Global_Auto_Roas_060726_All,Cardia_Global_Auto_Roas_060726_All_ CAR_A1_UGC_CL06_US_clean,7.46,3273,2879,65,1.985946,2.047052,2.279255,21,1063,,UNKNOWN,UNKNOWN,UNKNOWN,USD
